Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 2.066666666666667e+000,-5.146242211800847e-001,-6.702528393455975e-002, 6.366749729186172e-001,-2.408455250373198e-002,-4.601469572841684e-001,-3.240795620992930e-001
 2.075000000000000e+000,-5.245696568402213e-001,-6.454275365182771e-002, 6.415284048128872e-001,-1.489681907713036e-002,-4.632647478612413e-001,-3.306571219323855e-001
 2.083333333333334e+000,-5.331770684570726e-001,-6.133839704121735e-002, 6.453908557011453e-001,-3.725899806867169e-003,-4.646849211444235e-001,-3.357593746306790e-001
 2.091666666666667e+000,-5.403425674640853e-001,-5.743696364952333e-002, 6.481086683475303e-001, 9.553048460061926e-003,-4.642157881664149e-001,-3.390093932618812e-001
 2.100000000000000e+000,-5.459456655946022e-001,-5.286437701085323e-002, 6.495638215312667e-001, 2.511543870406153e-002,-4.617012901985277e-001,-3.400475628784966e-001
 2.108333333333333e+000,-5.498482276137970e-001,-4.764482566798356e-002, 6.496848157968267e-001, 4.318245532706897e-002,-4.570180351534264e-001,-3.385520807492045e-001
 2.116666666666667e+000,-5.518993634813775e-001,-4.180003276248612e-002, 6.484575576711283e-001, 6.400653410540019e-002,-4.500634597006680e-001,-3.342627771974245e-001
 2.125000000000000e+000,-5.519446462270069e-001,-3.534973458661850e-002, 6.459332206018640e-001, 8.784934503031124e-002,-4.407390611189133e-001,-3.270063767517962e-001
 2.133333333333334e+000,-5.498358605546410e-001,-2.831130586971664e-002, 6.422305921468715e-001, 1.149557872051381e-001,-4.289322686844853e-001,-3.167185990912950e-001
 2.141666666666667e+000,-5.454373522763721e-001,-2.069780067601834e-002, 6.375315926386167e-001, 1.455279645607043e-001,-4.145002084049902e-001,-3.034543207301532e-001
 2.150000000000000e+000,-5.386289038060020e-001,-1.251556688674560e-002, 6.320686593176770e-001, 1.797013861111305e-001,-3.972596835134367e-001,-2.873769095747106e-001
 2.158333333333334e+000,-5.293083289388882e-001,-3.762949648300706e-003, 6.261018192763668e-001, 2.175233113198181e-001,-3.769877449259721e-001,-2.687224145431338e-001
 2.166666666666667e+000,-5.173966199197961e-001, 5.568271514178269e-003, 6.198857222589097e-001, 2.589320950287257e-001,-3.534352461952044e-001,-2.477462166594399e-001
 2.175000000000000e+000,-5.028457301063702e-001, 1.548727696018792e-002, 6.136312262477826e-001, 3.037381207011680e-001,-3.263543331848230e-001,-2.246707291246467e-001
 2.183333333333334e+000,-4.856460014330110e-001, 2.599478986948411e-002, 6.074701033882095e-001, 3.516107138146439e-001,-2.955407941720455e-001,-1.996539347036587e-001
 2.191666666666667e+000,-4.658372444706306e-001, 3.707038160589637e-002, 6.014370883017051e-001, 4.020734353342219e-001,-2.608897491062584e-001,-1.727965757245226e-001
 2.200000000000000e+000,-4.435064616101844e-001, 4.866210652465419e-002, 5.954625060950460e-001, 4.545186143105499e-001,-2.224656067246112e-001,-1.441846899284887e-001
 2.208333333333334e+000,-4.187917926694754e-001, 6.067471550444359e-002, 5.893835812637178e-001, 5.082353182084355e-001,-1.805711594184939e-001,-1.139604737434820e-001
 2.216666666666667e+000,-3.918737729933630e-001, 7.296187166525514e-002, 5.829588718081995e-001, 5.624592093266437e-001,-1.358056632087866e-001,-8.239509320819995e-002
 2.225000000000000e+000,-3.629603925524971e-001, 8.532401858430361e-002, 5.758895006167004e-001, 6.164365858355215e-001,-8.909404333077478e-002,-4.995228814763897e-002
 2.233333333333333e+000,-3.322681944407013e-001, 9.751436468564800e-002, 5.678477914449092e-001, 6.694900801405757e-001,-4.167427542591270e-002,-1.732627577685940e-002
 2.241666666666667e+000,-3.000047390136514e-001, 1.092525295952969e-001, 5.585125556206673e-001, 7.210692538260705e-001, 4.964701474708317e-003, 1.456675205469333e-002
 2.250000000000000e+000,-2.663572511864835e-001, 1.202437858982297e-001, 5.476081421234355e-001, 7.707729239986241e-001, 4.919256876589144e-002, 4.465264536805599e-002
 2.258333333333334e+000,-2.314911339698005e-001, 1.302007721101097e-001, 5.349420635409677e-001, 8.183382158025090e-001, 8.937809529587536e-002, 7.181102868960333e-002
 2.266666666666667e+000,-1.955593788638341e-001, 1.388640408845565e-001, 5.204342810070978e-001, 8.636014172083329e-001, 1.240357712737823e-001, 9.501868597708313e-002
 2.275000000000000e+000,-1.587198165469871e-001, 1.460190028148705e-001, 5.041326012770485e-001, 9.064441059414298e-001, 1.519580727451953e-001, 1.134998806650381e-001
 2.283333333333334e+000,-1.211538095915318e-001, 1.515082764253017e-001, 4.862110638294344e-001, 9.467412946857839e-001, 1.723149936081664e-001, 1.268484553462891e-001
 2.291666666666667e+000,-8.307780587220592e-002, 1.552395164582616e-001, 4.669509263918542e-001, 9.843256682138404e-001, 1.847025559232342e-001, 1.350877708912444e-001
 2.300000000000000e+000,-4.475274420468629e-002, 1.571886419860817e-001, 4.467130969072596e-001, 1.018970761183759e+000, 1.891350218617737e-001, 1.386549180478822e-001
 2.308333333333334e+000,-6.468739460526003e-003, 1.574024212510121e-001, 4.259066140512552e-001, 1.050396370606221e+000, 1.859914756330952e-001, 1.383251634113712e-001
 2.316666666666667e+000, 3.146327027611556e-002, 1.559952868175090e-001, 4.049652435730392e-001, 1.078282411669857e+000, 1.759387582281962e-001, 1.351101189255707e-001
 2.325000000000000e+000, 6.873285886822116e-002, 1.531415860149272e-001, 3.843247041343059e-001, 1.102291990107983e+000, 1.598529095818137e-001, 1.301541415607863e-001
 2.333333333333334e+000, 1.050508301403028e-001, 1.490627506279323e-001, 3.644008091954240e-001, 1.122095869376532e+000, 1.387585465853389e-001, 1.246362652888354e-001
 2.341666666666667e+000, 1.401649721119246e-001, 1.440112570161218e-001, 3.455691025702726e-001, 1.137394313091791e+000, 1.137871674406901e-001, 1.196766514370738e-001
 2.350000000000000e+000, 1.738677622562142e-001, 1.382519385639671e-001, 3.281481980988970e-001, 1.147934253416457e+000, 8.613677348925337e-002, 1.162478737767779e-001
 2.358333333333333e+000, 2.059963058655767e-001, 1.320423998615379e-001, 3.123903058936819e-001, 1.153521704898876e+000, 5.701419252937882e-002, 1.150943957950303e-001
 2.366666666666667e+000, 2.364328695600455e-001, 1.256163250931939e-001, 2.984767519574011e-001, 1.154030465884837e+000, 2.755940687104078e-002, 1.166686228864121e-001
 2.375000000000000e+000, 2.650911485417444e-001, 1.191728581817855e-001, 2.865243543408778e-001, 1.149402607358827e+000,-1.230053782984004e-003, 1.210975883731253e-001
 2.383333333333334e+000, 2.919103763465059e-001, 1.128721797530734e-001, 2.765905475008500e-001, 1.139643790746220e+000,-2.855434488052561e-002, 1.281924311241822e-001
 2.391666666666667e+000, 3.168441154538257e-001, 1.068361648683522e-001, 2.686852818245670e-001, 1.124812814253223e+000,-5.383578946929655e-002, 1.374974530033253e-001
 2.400000000000000e+000, 3.398523443261620e-001, 1.011522073378430e-001, 2.627853023090624e-001, 1.105010495114793e+000,-7.671136608165803e-002, 1.483671883807930e-001
 2.408333333333334e+000, 3.608963259771531e-001, 9.587836792440085e-002, 2.588483650872987e-001, 1.080369436968516e+000,-9.700028249328944e-002, 1.600537896981694e-001
